ticker,name,price,close_raw,change_pct,rec_score,mfc_score,low_float,short_squeeze,ai_momentum,rsi,phase,mfc_breakdown,short_interest_adj,short_interest_change,short_interest_ratio,rating,advice_short,stoch_golden,obv_trend,bollinger,ma_alignment,deviation_pct,scalping_bonus,adl_trend,adl_val,eps_growth,revenue_growth,gross_margin,operating_margin,free_cashflow,tags,factors,ai_prediction,ai_confidence,gap_pct,volume_surge,volume_surge_projected,near_52w_high,premarket_active
042660.KS,한화오션,"110,500원",110500.0,-1.25,27.4,34.9,False,False,False,30.2,Markdown,"{'trend': 55.0, 'momentum': 33.5, 'flow': 5.0, 'volatility': 48, 'structure': 15.0, 'momentum_quality': 4.2, 'insider': 50.0}",2.0,,0.0,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),True,하락,하단 이탈,혼합,-12.9,0.0,하락,-12101366.221235769,0.057,0.021,0.14396,0.074489996,246804938752.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}]","{'mfc': 35, 'wyckoff': 10, 'stochastic': 50.42118597662764, 'obv': 25, 'bollinger': 100, 'momentum_quality': 4.2, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(31.7)}",N/A,,0,0,0,False,False
298040.KS,효성중공업,"3,569,000원",3569000.0,-0.31,26.7,34.4,True,False,False,46.8,Markdown,"{'trend': 40.0, 'momentum': 40.7, 'flow': 29.0, 'volatility': 18, 'structure': 15.0, 'momentum_quality': 23.2, 'insider': 50.0}",2.0,,0.0,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,하락,하단,데드크로스 진행,-8.4,0.0,하락,-152132.53164554603,0.922,0.109,0.20988001,0.12913999,193820049408.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '💎 품절주 (Low Float)', 'cls': 'positive'}]","{'mfc': 34, 'wyckoff': 10, 'stochastic': 21.43273465290171, 'obv': 25, 'bollinger': 100, 'momentum_quality': 23.2, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(30.9)}",N/A,,0,0,0,False,False
006400.KS,삼성SDI,"570,000원",570000.0,-2.9,26.2,33.9,False,False,False,43.7,Markdown,"{'trend': 40.0, 'momentum': 37.7, 'flow': 29.0, 'volatility': 38, 'structure': 15.0, 'momentum_quality': 0, 'insider': 50.0}",2.0,,0.0,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,하락,하단 이탈,데드크로스 진행,-12.6,5.0,하락,8306148.053387118,,0.126,0.13501,-0.04362,,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -2.9% (반등?)', 'cls': 'neutral'}]","{'mfc': 34, 'wyckoff': 10, 'stochastic': 46.39844095849039, 'obv': 25, 'bollinger': 100, 'momentum_quality': 0, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(30.2)}",N/A,,0,0,0,False,False
086790.KS,하나금융지주,"115,600원",115600.0,0.26,24.2,44.1,False,False,False,42.0,Distribution,"{'trend': 45.0, 'momentum': 38.9, 'flow': 48.0, 'volatility': 68, 'structure': 20.0, 'momentum_quality': 19.3, 'insider': 50.0}",2.0,,0.0,Underweight,매도 우위 (투매 경고 - 강한 하방 압력),False,상승,하단,데드크로스 진행,-5.7,0.0,하락,-5632364.674900902,0.073,-0.107,,0.57984,,"[{'text': '분산 경고', 'cls': 'negative'}, {'text': '⚠️ 매출 감소(-11%)', 'cls': 'negative'}, {'text': 'OBV 상승', 'cls': 'positive'}]","{'mfc': 44, 'wyckoff': 30, 'stochastic': 37.533339252965945, 'obv': 75, 'bollinger': 100, 'momentum_quality': 19.3, 'regime_score': 50, 'rr_score': 88.8, 'base_tech': np.float64(45.2)}",N/A,,0,0,0,False,False
064350.KS,현대로템,"190,500원",190500.0,-2.61,23.3,24.1,False,False,False,33.5,Markdown,"{'trend': 15.0, 'momentum': 36.2, 'flow': 0, 'volatility': 18, 'structure': 15.0, 'momentum_quality': 4.2, 'insider': 50.0}",2.0,,0.0,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),True,하락,하단,데드크로스 진행,-16.7,5.0,하락,-7763769.215062857,0.28,0.239,0.23091999,0.15383,,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -2.6% (반등?)', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}]","{'mfc': 24, 'wyckoff': 10, 'stochastic': 50.09756680632681, 'obv': 25, 'bollinger': 100, 'momentum_quality': 4.2, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(27.9)}",N/A,,0,0,0,False,False
051910.KS,LG화학,"332,000원",332000.0,-5.28,17.0,31.1,False,False,False,35.5,Markdown,"{'trend': 28.0, 'momentum': 29.8, 'flow': 23.0, 'volatility': 38, 'structure': 15.0, 'momentum_quality': 0, 'insider': 50.0}",2.0,,0.0,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,하락,하단 이탈,데드크로스 진행,-15.6,5.0,하락,-311098.58862158883,,,0.17002001,-0.03688,-6601622683648.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -5.3% (반등?)', 'cls': 'neutral'}]","{'mfc': 31, 'wyckoff': 10, 'stochastic': 41.98481042846659, 'obv': 25, 'bollinger': 100, 'momentum_quality': 0, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(28.7)}",N/A,,0,0,0,False,False
015760.KS,한국전력,"36,900원",36900.0,-5.75,14.1,25.7,False,False,False,28.7,Markdown,"{'trend': 5, 'momentum': 33.6, 'flow': 3.0, 'volatility': 48, 'structure': 20.0, 'momentum_quality': 3.5, 'insider': 50.0}",2.0,,0.0,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),True,하락,하단,역배열,-14.1,5.0,하락,-44905064.49963866,0.303,0.007,0.16978,0.082320005,4298089431040.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -5.7% (반등?)', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}]","{'mfc': 26, 'wyckoff': 10, 'stochastic': 54.93270695784662, 'obv': 25, 'bollinger': 100, 'momentum_quality': 3.5, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(28.9)}",N/A,,0,0,0,False,False
035420.KS,NAVER,"191,500원",191500.0,-3.33,13.2,26.5,False,False,False,36.1,Markdown,"{'trend': 5, 'momentum': 32.2, 'flow': 3.0, 'volatility': 68, 'structure': 15.0, 'momentum_quality': 13.9, 'insider': 50.0}",2.0,,0.0,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,하락,하단 이탈,역배열,-8.5,5.0,하락,-20787364.99419466,,,0.69204,0.16713,,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -3.3% (반등?)', 'cls': 'neutral'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}]","{'mfc': 26, 'wyckoff': 10, 'stochastic': 30.371374703962164, 'obv': 25, 'bollinger': 100, 'momentum_quality': 13.9, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(27.8)}",N/A,,0,0,0,False,False
068270.KS,셀트리온,"179,400원",179400.0,-1.7,9.2,32.0,False,False,False,33.8,Markdown,"{'trend': 43.0, 'momentum': 31.4, 'flow': 3.0, 'volatility': 48, 'structure': 15.0, 'momentum_quality': 0, 'insider': 50.0}",2.0,,0.0,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,하락,하단 이탈,혼합,-8.8,0.0,하락,-2309011.8053756002,1.233,0.251,0.59268004,0.35382,171784798208.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}]","{'mfc': 32, 'wyckoff': 10, 'stochastic': 42.12305483805642, 'obv': 25, 'bollinger': 100, 'momentum_quality': 0, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(29.1)}",N/A,,0,0,0,False,False
042700.KS,한미반도체,"287,500원",287500.0,-0.17,-5.7,32.3,False,False,False,38.7,Markdown,"{'trend': 40.0, 'momentum': 28.4, 'flow': 37.0, 'volatility': 18, 'structure': 15.0, 'momentum_quality': 0, 'insider': 50.0}",2.0,,0.0,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,하락,하단,데드크로스 진행,-18.4,0.0,하락,24995626.518592842,-0.489,-0.445,0.5756,0.33280998,124737929216.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '⚠️ EPS 감소(-49%)', 'cls': 'negative'}, {'text': '🚨 매출 강하락(-44%)', 'cls': 'negative'}]","{'mfc': 32, 'wyckoff': 10, 'stochastic': 0, 'obv': 25, 'bollinger': 100, 'momentum_quality': 0, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(24.1)}",N/A,,0,0,0,False,False
JAZZ,Jazz Pharmaceuticals plc,$237.45,237.4499969482422,3.44,82.1,79.8,False,False,False,74.6,Markup,"{'trend': 100, 'momentum': 79.1, 'flow': 100, 'volatility': 43, 'structure': 80.0, 'momentum_quality': 100, 'insider': 50.0}",8.0,-21.999792535157553,0.0934,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단,정배열,9.9,10.0,상승,12603354.300800975,,0.191,0.91501,0.2351,1335671424.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚡ 갭업 +3.4%', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🔥 숏커버 (-22.0%)', 'cls': 'positive'}]","{'mfc': 80, 'wyckoff': 80, 'stochastic': 52.00415569365589, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 72.6, 'base_tech': np.float64(72.6)}",N/A,,0,0,0,False,False
ALAB,ALAB,$244.26,244.25999450683594,13.3,80.1,70.9,False,False,False,68.2,Markup,"{'trend': 90.0, 'momentum': 59.6, 'flow': 100, 'volatility': 23, 'structure': 80.0, 'momentum_quality': 100, 'insider': 50.0}",5.0,-15.293595279268127,0.1008,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),False,상승,상단 돌파,혼합,17.4,10.0,상승,57453292.93311186,1.524,0.934,0.75988996,0.20052,240004880.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚡ 갭업 +13.3%', 'cls': 'positive'}, {'text': '🔄 MACD 반전', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 공매도 비중 주의 (10.08%)', 'cls': 'negative'}, {'text': '🔥 숏커버 (-15.3%)', 'cls': 'positive'}]","{'mfc': 71, 'wyckoff': 80, 'stochastic': 36.69048895759417, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 65.9, 'base_tech': np.float64(67.6)}",N/A,,0,0,0,False,False
ACMR,"ACM Research, Inc.",$66.45,66.44999694824219,5.06,78.6,77.7,False,False,False,70.0,Markup,"{'trend': 100, 'momentum': 83.6, 'flow': 100, 'volatility': 3, 'structure': 80.0, 'momentum_quality': 100, 'insider': 50.0}",5.0,-12.164263824185605,0.054,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단,정배열,15.8,10.0,상승,9025282.879836217,-0.151,0.342,0.44235,0.15642999,-142420128.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚡ 갭업 +5.1%', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🔥 숏커버 (-12.2%)', 'cls': 'positive'}]","{'mfc': 78, 'wyckoff': 80, 'stochastic': 53.89443648212023, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 60.5, 'base_tech': np.float64(72.1)}",N/A,,0,0,0,False,False
APA,APA Corporation,$40.91,40.90999984741211,1.89,78.0,78.1,False,False,False,59.5,Markup,"{'trend': 100, 'momentum': 73.5, 'flow': 100, 'volatility': 33, 'structure': 80.0, 'momentum_quality': 62.2, 'insider': 50.0}",5.0,-15.202172053437923,0.089899994,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단,정배열,5.7,0.0,상승,124053322.18410246,0.285,-0.119,0.72273004,0.38487998,1691250048.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚠️ 매출 감소(-12%)', 'cls': 'negative'}, {'text': '🔄 MACD 반전', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '🎯 시그널 컨플루언스 (3)', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🔥 숏커버 (-15.2%)', 'cls': 'positive'}]","{'mfc': 78, 'wyckoff': 80, 'stochastic': 93.27230125711634, 'obv': 75, 'bollinger': 0, 'momentum_quality': 62.2, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(71.3)}",N/A,,0,0,0,False,False
ALL,Allstate Corporation (The),$224.58,224.5800018310547,1.52,75.4,85.0,False,False,False,66.3,Markup,"{'trend': 100, 'momentum': 87.9, 'flow': 100, 'volatility': 73, 'structure': 80.0, 'momentum_quality': 79.0, 'insider': 50.0}",8.0,-74.04310794368155,0.0001,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단 돌파,정배열,3.8,0.0,상승,-4108767.6823352273,3.129,0.03,0.34428,0.18954,12428999680.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '🎯 시그널 컨플루언스 (3)', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': 'Squeeze 대기', 'cls': 'neutral'}, {'text': '🔥 숏커버 (-74.0%)', 'cls': 'positive'}]","{'mfc': 85, 'wyckoff': 80, 'stochastic': 77.40922127273798, 'obv': 75, 'bollinger': 0, 'momentum_quality': 79.0, 'regime_score': 50, 'rr_score': 47.8, 'base_tech': np.float64(74.3)}",N/A,,0,0,0,False,False
BAX,Baxter International Inc.,$18.33,18.329999923706055,3.04,75.3,78.1,False,False,False,56.1,Markup,"{'trend': 94.0, 'momentum': 85.2, 'flow': 81.0, 'volatility': 53, 'structure': 80.0, 'momentum_quality': 100, 'insider': 50.0}",5.0,-12.982061922602181,0.107200004,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단,골든크로스 진행,3.9,10.0,상승,1889847.7975137671,,0.029,0.34647,0.060349997,900875008.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚡ 갭업 +3.0%', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 공매도 비중 주의 (10.72%)', 'cls': 'negative'}, {'text': '🔥 숏커버 (-13.0%)', 'cls': 'positive'}]","{'mfc': 78, 'wyckoff': 80, 'stochastic': 80.03891994947928, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(75.3)}",N/A,,0,0,0,False,False
VG,"Venture Global, Inc.",$14.78,14.779999732971191,4.3,73.6,75.2,False,False,False,61.5,Markup,"{'trend': 85.0, 'momentum': 77.8, 'flow': 100, 'volatility': 23, 'structure': 80.0, 'momentum_quality': 98.2, 'insider': 50.0}",5.0,-25.957319793207787,0.9396,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단 돌파,골든크로스 진행,15.1,10.0,상승,52173896.44209258,0.211,1.917,0.49924,0.3865,-10849750016.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚡ 갭업 +4.3%', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 공매도 비중 주의 (93.96%)', 'cls': 'negative'}, {'text': '🔥 숏커버 (-26.0%)', 'cls': 'positive'}]","{'mfc': 75, 'wyckoff': 80, 'stochastic': 73.23257608939038, 'obv': 75, 'bollinger': 0, 'momentum_quality': 98.2, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(73.2)}",N/A,,0,0,0,False,False
CVE,Cenovus Energy Inc,$31.80,31.799999237060547,0.73,72.4,80.3,False,False,False,72.4,Markup,"{'trend': 100, 'momentum': 79.0, 'flow': 100, 'volatility': 33, 'structure': 80.0, 'momentum_quality': 100, 'insider': 50.0}",7.0,-11.39567152469414,0.0,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단,정배열,9.7,0.0,상승,150008218.420189,0.828,-0.071,0.24870001,0.18501,3668375040.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🔥 숏커버 (-11.4%)', 'cls': 'positive'}]","{'mfc': 80, 'wyckoff': 80, 'stochastic': 64.7007661839096, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 73.1, 'base_tech': np.float64(74.3)}",N/A,,0,0,0,False,False
IFS,Intercorp Financial Services In,$46.62,46.619998931884766,3.72,70.6,81.2,False,False,False,57.3,Markup,"{'trend': 86.0, 'momentum': 83.1, 'flow': 88.0, 'volatility': 73, 'structure': 80.0, 'momentum_quality': 99.1, 'insider': 50.0}",8.0,-23.071663590402057,0.0081,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단 돌파,골든크로스 진행,4.1,10.0,상승,234641.4242403217,0.349,0.276,,0.48035,,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚡ 갭업 +3.7%', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '🎯 시그널 컨플루언스 (3)', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': 'Squeeze 대기', 'cls': 'neutral'}, {'text': '🔥 숏커버 (-23.1%)', 'cls': 'positive'}, {'text': '⚠️ 장기 매물대(저항선) 충돌 위험', 'cls': 'negative'}]","{'mfc': 81, 'wyckoff': 80, 'stochastic': 65.4049474421846, 'obv': 75, 'bollinger': 0, 'momentum_quality': 99.1, 'regime_score': 50, 'rr_score': 98.6, 'base_tech': np.float64(74.5)}",N/A,,0,0,0,False,False
VLO,Valero Energy Corporation,$262.62,262.6199951171875,1.59,69.4,81.7,False,False,False,64.8,Markup,"{'trend': 100, 'momentum': 89.1, 'flow': 100, 'volatility': 53, 'structure': 80.0, 'momentum_quality': 75.3, 'insider': 50.0}",5.0,-15.96367280065166,0.0339,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단 돌파,정배열,7.0,0.0,상승,27777683.53259958,,0.066,0.14563,0.060510002,4786625024.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🔥 숏커버 (-16.0%)', 'cls': 'positive'}]","{'mfc': 82, 'wyckoff': 80, 'stochastic': 80.40383575040003, 'obv': 75, 'bollinger': 0, 'momentum_quality': 75.3, 'regime_score': 50, 'rr_score': 58.9, 'base_tech': np.float64(72.9)}",N/A,,0,0,0,False,False
TENB,"Tenable Holdings, Inc.",$25.25,25.25,9.21,69.2,72.9,False,False,False,74.9,Markup,"{'trend': 80.0, 'momentum': 60.6, 'flow': 100, 'volatility': 33, 'structure': 80.0, 'momentum_quality': 100, 'insider': 50.0}",-1.5,-3.391919779692786,0.1511,Core Holding,매수 우위 (안정적 상승 추세 안착),True,상승,상단 돌파,혼합,19.1,10.0,상승,-5665935.223674648,,0.096,0.78172994,0.042719997,255797248.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚡ 갭업 +9.2%', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 공매도 비중 주의 (15.11%)', 'cls': 'negative'}]","{'mfc': 73, 'wyckoff': 80, 'stochastic': 100, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 55.9, 'base_tech': np.float64(75.9)}",N/A,,0,0,0,False,False
SMWB,Similarweb Ltd.,$3.68,3.680000066757202,7.6,69.2,69.1,False,False,False,67.3,Markup,"{'trend': 68.0, 'momentum': 67.5, 'flow': 100, 'volatility': 3, 'structure': 80.0, 'momentum_quality': 100, 'insider': 50.0}",8.0,-65.0447028716736,0.0049,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단 돌파,혼합,21.9,10.0,상승,-3254130.917746642,,0.109,0.79546,-0.14519,27570124.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚡ 갭업 +7.6%', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🔥 숏커버 (-65.0%)', 'cls': 'positive'}]","{'mfc': 69, 'wyckoff': 80, 'stochastic': 85.00674995596292, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 44.1, 'base_tech': np.float64(72.8)}",N/A,,0,0,0,False,False
ARM,Arm Holdings plc,$223.15,223.14999389648438,3.73,68.9,74.0,False,False,False,59.6,Markup,"{'trend': 100, 'momentum': 58.6, 'flow': 100, 'volatility': 43, 'structure': 80.0, 'momentum_quality': 82.2, 'insider': 50.0}",0.0,4.318164692612269,0.1141,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),False,상승,상단,정배열,4.6,10.0,상승,-6452157.37163229,0.49,0.201,0.97541,0.29597,-281500000.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚡ 갭업 +3.7%', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 공매도 비중 주의 (11.41%)', 'cls': 'negative'}]","{'mfc': 74, 'wyckoff': 80, 'stochastic': 37.62015812997138, 'obv': 75, 'bollinger': 0, 'momentum_quality': 82.2, 'regime_score': 50, 'rr_score': 73.2, 'base_tech': np.float64(66.1)}",N/A,,0,0,0,False,False
